Individual,MatchNo,Team1,Team2,Date,Time,Venue,Leg
2,46,Talaea El Gaish,Zed,2025-09-08,20:00,Borg El Arab,1
2,47,Masry,Smouha,2025-06-16,20:00,Zed Club Stadium,1
2,48,Wadi Degla,Modern Sport,2025-07-06,20:00,El Sekka El Hadeed Stadium,2
2,49,Ismaily,Zamalek,2025-07-14,20:00,El Sekka El Hadeed Stadium,2
2,50,Zed,Future,2025-10-24,20:00,Al Salam Stadium,2
2,51,Ceramica,El Gouna,2025-11-29,17:00,Petro Sport Stadium,1
2,52,Zed,Smouha,2025-10-04,17:00,Suez Stadium,2
2,53,Pharco,Alexandria Union,2025-07-14,17:00,Suez Stadium,2
2,54,Al Ahly,Pharco,2025-07-23,17:00,Suez Stadium,1
2,55,Masry,Zed,2025-09-28,20:00,Al Salam Stadium,1
2,56,Zamalek,Zed,2025-05-26,17:00,Petro Sport Stadium,1
2,57,Ceramica,Smouha,2025-05-02,17:00,Petro Sport Stadium,2
2,58,Smouha,Talaea El Gaish,2025-09-20,20:00,Al Salam Stadium,1
2,59,Al Ahly,Talaea El Gaish,2025-10-27,20:00,Borg El Arab,1
2,60,ENPPI,National Bank,2025-05-29,17:00,Alexandria Stadium,1
2,61,National Bank,Smouha,2025-09-27,20:00,El Sekka El Hadeed Stadium,2
2,62,Pharco,Wadi Degla,2025-10-30,17:00,Petro Sport Stadium,1
2,63,Wadi Degla,Talaea El Gaish,2025-11-22,20:00,El Sekka El Hadeed Stadium,2
2,64,National Bank,Pyramids,2025-05-13,17:00,Military Academy Stadium,2
2,65,Alexandria Union,Pyramids,2025-08-13,20:00,Al Salam Stadium,2
2,66,Ismaily,Pyramids,2025-08-31,20:00,Al Salam Stadium,2
2,67,Smouha,Al Ahly,2026-01-11,20:00,Borg El Arab,2
2,68,Wadi Degla,Future,2025-07-28,20:00,Borg El Arab,2
2,69,Pharco,Ismaily,2025-11-04,20:00,Cairo Stadium,2
2,70,Talaea El Gaish,Alexandria Union,2025-12-19,17:00,Alexandria Stadium,1
2,71,Smouha,Alexandria Union,2025-05-31,20:00,Military Academy Stadium,1
2,72,Pharco,ENPPI,2025-12-20,20:00,Suez Stadium,2
2,73,Smouha,Wadi Degla,2026-01-06,20:00,Borg El Arab,1
2,74,Wadi Degla,Alexandria Union,2025-12-22,20:00,Suez Stadium,2
2,75,Modern Sport,Talaea El Gaish,2025-11-01,20:00,Alexandria Stadium,2
2,76,El Gouna,Pyramids,2025-10-23,20:00,Al Salam Stadium,2
2,77,Pyramids,Future,2025-10-13,17:00,Suez Stadium,1
2,78,Pharco,El Gouna,2025-05-02,17:00,El Sekka El Hadeed Stadium,2
2,79,Future,ENPPI,2025-05-28,17:00,Military Academy Stadium,1
2,80,Modern Sport,Pharco,2025-12-11,17:00,Zed Club Stadium,1
2,81,Masry,Zamalek,2025-12-16,17:00,Alexandria Stadium,2
2,82,Ismaily,El Dakhleya,2025-11-25,17:00,Military Academy Stadium,1
2,83,Modern Sport,Smouha,2025-12-08,20:00,Zed Club Stadium,2
2,84,El Dakhleya,El Gouna,2025-08-26,20:00,Suez Stadium,1
2,85,El Gouna,ENPPI,2025-08-16,20:00,Alexandria Stadium,2
2,86,Masry,Talaea El Gaish,2025-08-08,17:00,Suez Stadium,1
2,87,Alexandria Union,Zamalek,2025-07-17,17:00,Alexandria Stadium,2
2,88,Ceramica,ENPPI,2025-07-21,17:00,Al Salam Stadium,2
2,89,Pharco,Zamalek,2025-07-20,20:00,Alexandria Stadium,2
2,90,Ismaily,El Gouna,2025-06-28,20:00,Zed Club Stadium,1
2,91,Ismaily,Modern Sport,2025-07-30,20:00,Air Defense Stadium,1
2,92,Ceramica,Alexandria Union,2026-01-25,20:00,Zed Club Stadium,1
2,93,Alexandria Union,ENPPI,2025-09-30,20:00,El Sekka El Hadeed Stadium,2
2,94,ENPPI,Smouha,2025-09-12,20:00,Petro Sport Stadium,2
2,95,Al Ahly,National Bank,2026-01-07,17:00,El Sekka El Hadeed Stadium,1
2,96,Al Ahly,Smouha,2025-11-29,17:00,Alexandria Stadium,1
2,97,Zed,Zamalek,2025-09-10,17:00,El Sekka El Hadeed Stadium,2
2,98,Alexandria Union,Modern Sport,2025-05-20,17:00,Al Salam Stadium,1
2,99,Smouha,Modern Sport,2025-05-17,20:00,Borg El Arab,1
2,100,Masry,Future,2025-09-09,20:00,Al Salam Stadium,1
2,101,Modern Sport,Alexandria Union,2025-09-17,20:00,Cairo Stadium,2
2,102,ENPPI,Ismaily,2025-05-31,20:00,El Sekka El Hadeed Stadium,2
2,103,Smouha,El Dakhleya,2025-05-01,17:00,Zed Club Stadium,1
2,104,Wadi Degla,Smouha,2025-09-07,20:00,Borg El Arab,2
2,105,National Bank,Al Ahly,2025-08-04,17:00,Suez Stadium,2
2,106,Ceramica,Pyramids,2025-08-17,20:00,Military Academy Stadium,2
2,107,Masry,Pharco,2026-01-07,20:00,Zed Club Stadium,1
2,108,Smouha,Zed,2025-10-17,20:00,El Sekka El Hadeed Stadium,1
2,109,Ismaily,Future,2025-08-11,20:00,El Sekka El Hadeed Stadium,2
2,110,Ceramica,Ismaily,2025-09-28,17:00,Suez Stadium,2
2,111,Pharco,Masry,2025-07-28,20:00,Suez Stadium,2
2,112,Alexandria Union,Pharco,2025-11-12,20:00,Alexandria Stadium,1
2,113,Smouha,Zamalek,2025-12-17,20:00,El Sekka El Hadeed Stadium,2
2,114,El Dakhleya,Pharco,2025-12-04,20:00,El Sekka El Hadeed Stadium,1
2,115,Ceramica,Masry,2025-08-31,17:00,Military Academy Stadium,2
2,116,Talaea El Gaish,Al Ahly,2025-08-05,20:00,Zed Club Stadium,2
2,117,Future,Ceramica,2026-01-01,17:00,Petro Sport Stadium,1
2,118,Modern Sport,Ismaily,2025-10-24,17:00,Alexandria Stadium,2
2,119,Talaea El Gaish,El Gouna,2025-09-29,20:00,Zed Club Stadium,1
2,120,National Bank,Zed,2025-06-15,17:00,Cairo Stadium,1
2,121,Future,El Dakhleya,2025-05-23,17:00,Cairo Stadium,1
2,122,Ceramica,Modern Sport,2025-12-01,20:00,Cairo Stadium,1
2,123,Modern Sport,Al Ahly,2026-01-27,17:00,Military Academy Stadium,2
2,124,Wadi Degla,Pharco,2025-07-22,20:00,Cairo Stadium,2
2,125,Zamalek,Modern Sport,2025-07-23,20:00,Al Salam Stadium,1
2,126,El Gouna,Al Ahly,2025-05-05,17:00,El Sekka El Hadeed Stadium,2
2,127,Future,Zed,2025-06-30,17:00,El Sekka El Hadeed Stadium,1
2,128,Wadi Degla,Masry,2025-12-09,17:00,Al Salam Stadium,2
2,129,National Bank,Wadi Degla,2026-01-12,17:00,Al Salam Stadium,1
2,130,ENPPI,Zed,2025-09-29,20:00,Borg El Arab,1
2,131,Zamalek,Smouha,2025-05-31,20:00,Borg El Arab,1
2,132,Alexandria Union,Wadi Degla,2025-05-23,17:00,El Sekka El Hadeed Stadium,1
2,133,Al Ahly,Alexandria Union,2025-11-17,20:00,El Sekka El Hadeed Stadium,1
2,134,Pharco,Future,2025-07-27,20:00,Petro Sport Stadium,2
2,135,Al Ahly,El Dakhleya,2025-09-21,20:00,El Sekka El Hadeed Stadium,1
2,136,El Gouna,National Bank,2025-08-11,17:00,Borg El Arab,2
2,137,Masry,ENPPI,2026-01-18,20:00,Al Salam Stadium,1
2,138,Wadi Degla,El Dakhleya,2025-06-18,20:00,Suez Stadium,2
2,139,Wadi Degla,ENPPI,2025-11-02,17:00,Suez Stadium,2
2,140,Pharco,Talaea El Gaish,2025-11-30,20:00,Suez Stadium,2
2,141,National Bank,Alexandria Union,2026-01-19,20:00,Air Defense Stadium,1
2,142,Pyramids,Smouha,2025-06-22,17:00,Suez Stadium,1
2,143,Wadi Degla,Zamalek,2025-08-24,20:00,Petro Sport Stadium,2
2,144,ENPPI,Masry,2025-10-11,20:00,Petro Sport Stadium,2
2,145,Alexandria Union,National Bank,2025-11-25,20:00,El Sekka El Hadeed Stadium,2
2,146,El Dakhleya,Wadi Degla,2025-07-18,17:00,Petro Sport Stadium,1
2,147,National Bank,Pharco,2025-08-23,20:00,Al Salam Stadium,1
2,148,Zed,Pharco,2025-09-06,20:00,Borg El Arab,1
2,149,Pyramids,Al Ahly,2025-10-07,17:00,Petro Sport Stadium,2
2,150,Ismaily,Smouha,2025-11-25,20:00,Petro Sport Stadium,1
2,151,Smouha,Pyramids,2025-07-07,17:00,Cairo Stadium,2
2,152,ENPPI,El Dakhleya,2025-08-06,17:00,El Sekka El Hadeed Stadium,1
2,153,National Bank,Zamalek,2025-09-25,20:00,Borg El Arab,2
2,154,Zamalek,El Dakhleya,2025-09-07,17:00,Borg El Arab,1
2,155,Talaea El Gaish,Smouha,2025-06-10,20:00,Alexandria Stadium,2
2,156,Ceramica,Al Ahly,2026-01-07,20:00,Cairo Stadium,2
2,157,El Gouna,El Dakhleya,2025-12-16,17:00,Al Salam Stadium,2
2,158,Modern Sport,ENPPI,2025-09-23,17:00,Zed Club Stadium,2
2,159,Smouha,Future,2025-11-29,20:00,Petro Sport Stadium,2
2,160,Pyramids,Zed,2025-12-25,17:00,El Sekka El Hadeed Stadium,1
2,161,Modern Sport,Masry,2025-06-20,20:00,Zed Club Stadium,2
2,162,Zamalek,Masry,2025-11-14,17:00,Military Academy Stadium,1
2,163,Modern Sport,El Gouna,2025-06-03,20:00,Cairo Stadium,2
2,164,National Bank,Modern Sport,2025-12-02,20:00,Cairo Stadium,1
2,165,Zed,Ceramica,2026-01-25,17:00,El Sekka El Hadeed Stadium,2
2,166,Wadi Degla,National Bank,2025-06-28,17:00,Air Defense Stadium,2
2,167,Modern Sport,National Bank,2025-10-20,17:00,Suez Stadium,2
2,168,Pyramids,El Gouna,2025-07-11,17:00,Cairo Stadium,1
2,169,Ismaily,Talaea El Gaish,2026-01-23,17:00,Zed Club Stadium,1
2,170,El Dakhleya,National Bank,2025-05-24,17:00,Suez Stadium,2
2,171,Talaea El Gaish,Pyramids,2025-10-18,20:00,Borg El Arab,2
2,172,Modern Sport,El Dakhleya,2025-08-30,20:00,Cairo Stadium,2
2,173,Zed,Talaea El Gaish,2025-07-06,20:00,Zed Club Stadium,2
2,174,El Gouna,Masry,2025-05-26,17:00,Petro Sport Stadium,2
2,175,Zed,Pyramids,2025-12-22,20:00,El Sekka El Hadeed Stadium,2
2,176,Al Ahly,Future,2025-07-21,20:00,Military Academy Stadium,1
2,177,Zamalek,El Gouna,2025-07-31,20:00,Military Academy Stadium,1
2,178,National Bank,El Gouna,2025-09-07,20:00,Borg El Arab,1
2,179,Ceramica,Pharco,2025-07-20,17:00,Zed Club Stadium,1
2,180,Al Ahly,Zed,2025-07-26,20:00,Military Academy Stadium,1
2,181,Zamalek,Talaea El Gaish,2025-05-19,20:00,Zed Club Stadium,1
2,182,Future,Smouha,2025-12-04,20:00,Suez Stadium,1
2,183,Future,Ismaily,2025-11-16,17:00,Suez Stadium,1
2,184,Pyramids,Masry,2025-09-10,17:00,El Sekka El Hadeed Stadium,1
2,185,Masry,Wadi Degla,2025-10-28,20:00,El Sekka El Hadeed Stadium,1
2,186,Zed,El Dakhleya,2025-07-07,17:00,Petro Sport Stadium,2
2,187,National Bank,ENPPI,2025-08-05,20:00,Suez Stadium,2
2,188,Pyramids,Zamalek,2026-01-05,17:00,Cairo Stadium,2
2,189,Modern Sport,Pyramids,2025-06-12,17:00,El Sekka El Hadeed Stadium,2
2,190,Modern Sport,Future,2025-10-02,20:00,Cairo Stadium,2
2,191,Ismaily,Wadi Degla,2025-06-04,17:00,Suez Stadium,1
2,192,Future,Talaea El Gaish,2025-05-31,20:00,Zed Club Stadium,1
2,193,Pharco,Zed,2025-07-18,20:00,Al Salam Stadium,2
2,194,National Bank,Talaea El Gaish,2025-09-05,20:00,Air Defense Stadium,1
2,195,National Bank,Future,2025-09-11,20:00,Borg El Arab,2
2,196,Future,Wadi Degla,2025-10-24,17:00,Borg El Arab,1
2,197,Masry,National Bank,2025-10-18,17:00,Military Academy Stadium,1
2,198,El Dakhleya,Pyramids,2025-06-28,17:00,Zed Club Stadium,2
2,199,Pharco,Smouha,2025-06-18,20:00,Military Academy Stadium,2
2,200,Modern Sport,Zed,2025-11-09,17:00,Zed Club Stadium,2
2,201,Al Ahly,Wadi Degla,2025-09-18,20:00,Air Defense Stadium,1
2,202,Future,Alexandria Union,2025-07-12,20:00,Al Salam Stadium,1
2,203,ENPPI,Modern Sport,2025-10-25,17:00,Petro Sport Stadium,1
2,204,Zamalek,ENPPI,2025-08-11,17:00,Borg El Arab,1
2,205,Wadi Degla,Ismaily,2025-07-03,20:00,Borg El Arab,2
2,206,El Gouna,Smouha,2025-12-30,17:00,Air Defense Stadium,2
2,207,El Gouna,Ceramica,2025-05-31,20:00,Al Salam Stadium,2
2,208,Al Ahly,Masry,2025-05-08,20:00,Petro Sport Stadium,1
2,209,Alexandria Union,Talaea El Gaish,2025-08-05,20:00,Suez Stadium,2
2,210,El Gouna,Zed,2025-10-20,17:00,El Sekka El Hadeed Stadium,1
2,211,Pyramids,ENPPI,2026-01-12,17:00,Borg El Arab,1
2,212,Smouha,Pharco,2025-10-20,17:00,Air Defense Stadium,1
2,213,Al Ahly,El Gouna,2025-11-10,17:00,Cairo Stadium,1
2,214,ENPPI,El Gouna,2026-01-10,20:00,Cairo Stadium,1
2,215,Al Ahly,Zamalek,2025-05-06,17:00,Military Academy Stadium,1
2,216,El Gouna,Wadi Degla,2026-01-10,20:00,Petro Sport Stadium,1
2,217,Pharco,El Dakhleya,2025-11-17,17:00,Borg El Arab,2
2,218,Pyramids,Wadi Degla,2026-01-24,20:00,Zed Club Stadium,1
2,219,Zamalek,Pharco,2025-10-01,20:00,Zed Club Stadium,1
2,220,Ismaily,Alexandria Union,2025-08-28,17:00,Cairo Stadium,1
2,221,Al Ahly,ENPPI,2025-06-03,17:00,Cairo Stadium,1
2,222,Al Ahly,Ceramica,2025-08-11,20:00,Cairo Stadium,1
2,223,Future,Al Ahly,2025-08-09,17:00,El Sekka El Hadeed Stadium,2
2,224,Alexandria Union,El Dakhleya,2025-12-31,17:00,Cairo Stadium,1
2,225,Zed,El Gouna,2025-07-10,17:00,Alexandria Stadium,2
2,226,El Dakhleya,Zamalek,2025-06-27,20:00,Zed Club Stadium,2
2,227,Ismaily,Al Ahly,2026-01-09,17:00,Borg El Arab,2
2,228,Alexandria Union,Future,2025-11-06,20:00,Petro Sport Stadium,2
2,229,National Bank,Ceramica,2025-08-25,17:00,Zed Club Stadium,2
2,230,Pharco,National Bank,2025-07-06,20:00,Borg El Arab,2
2,231,Zamalek,Al Ahly,2025-12-13,17:00,Military Academy Stadium,2
2,232,Ismaily,National Bank,2025-09-25,17:00,Cairo Stadium,1
2,233,Ceramica,Zed,2025-08-24,20:00,Cairo Stadium,1
2,234,Talaea El Gaish,Ceramica,2025-11-07,20:00,Military Academy Stadium,2
2,235,Smouha,Masry,2026-01-16,20:00,Military Academy Stadium,2
2,236,Masry,Ceramica,2025-12-03,17:00,Zed Club Stadium,1
2,237,El Dakhleya,Ismaily,2025-10-29,20:00,Suez Stadium,2
2,238,El Dakhleya,Smouha,2025-12-07,17:00,El Sekka El Hadeed Stadium,2
2,239,Pharco,Al Ahly,2025-05-26,17:00,Zed Club Stadium,2
2,240,El Gouna,Pharco,2025-11-22,20:00,Borg El Arab,1
2,241,Zamalek,Pyramids,2025-08-16,17:00,Al Salam Stadium,1
2,242,El Dakhleya,Ceramica,2025-06-21,20:00,Zed Club Stadium,2
2,243,Wadi Degla,Zed,2025-11-19,17:00,Alexandria Stadium,2
2,244,ENPPI,Future,2025-06-26,17:00,Alexandria Stadium,2
2,245,Al Ahly,Ismaily,2025-10-05,20:00,Air Defense Stadium,1
2,246,Ceramica,Zamalek,2025-09-19,20:00,Zed Club Stadium,2
2,247,Smouha,National Bank,2025-06-02,17:00,Alexandria Stadium,1
2,248,Smouha,El Gouna,2025-06-20,20:00,Cairo Stadium,1
2,249,El Dakhleya,Talaea El Gaish,2025-12-06,20:00,Alexandria Stadium,2
2,250,Zamalek,Wadi Degla,2025-10-20,20:00,Cairo Stadium,1
2,251,Zamalek,Future,2025-11-20,17:00,Air Defense Stadium,1
2,252,ENPPI,Pharco,2026-01-21,17:00,Military Academy Stadium,1
2,253,Smouha,Ceramica,2025-09-28,17:00,Air Defense Stadium,1
2,254,Ismaily,Masry,2025-06-15,20:00,Zed Club Stadium,2
2,255,Ismaily,Ceramica,2025-06-21,20:00,Borg El Arab,1
2,256,Pyramids,Ceramica,2025-06-06,17:00,El Sekka El Hadeed Stadium,1
2,257,Ceramica,Future,2025-09-14,17:00,Suez Stadium,2
2,258,El Dakhleya,Al Ahly,2026-01-08,17:00,Al Salam Stadium,2
2,259,Modern Sport,Zamalek,2025-12-08,17:00,Alexandria Stadium,2
2,260,Future,Masry,2025-12-13,17:00,Zed Club Stadium,2
2,261,National Bank,Masry,2026-01-14,17:00,Petro Sport Stadium,2
2,262,Future,El Gouna,2025-08-26,20:00,El Sekka El Hadeed Stadium,1
2,263,Pyramids,Alexandria Union,2025-07-28,20:00,Cairo Stadium,1
2,264,Pharco,Ceramica,2025-10-10,20:00,Suez Stadium,2
2,265,El Dakhleya,ENPPI,2025-10-01,17:00,Borg El Arab,2
2,266,Zed,Modern Sport,2025-11-07,17:00,Air Defense Stadium,1
2,267,Masry,Al Ahly,2025-10-11,20:00,Petro Sport Stadium,2
2,268,Wadi Degla,Al Ahly,2025-07-17,17:00,Suez Stadium,2
2,269,Zed,Wadi Degla,2025-08-15,17:00,Suez Stadium,1
2,270,National Bank,El Dakhleya,2025-12-23,17:00,Borg El Arab,1
2,271,Talaea El Gaish,ENPPI,2025-09-03,20:00,Borg El Arab,2
2,272,Masry,Alexandria Union,2026-01-10,17:00,Military Academy Stadium,1
2,273,Ceramica,El Dakhleya,2025-09-12,20:00,Petro Sport Stadium,1
2,274,Talaea El Gaish,National Bank,2026-01-12,17:00,Air Defense Stadium,2
2,275,Zamalek,Alexandria Union,2025-10-25,20:00,Alexandria Stadium,1
2,276,El Gouna,Modern Sport,2025-09-20,17:00,Air Defense Stadium,1
2,277,Wadi Degla,Pyramids,2025-05-01,20:00,Military Academy Stadium,2
2,278,Masry,El Gouna,2025-11-17,20:00,Air Defense Stadium,1
2,279,Future,National Bank,2025-07-31,20:00,Al Salam Stadium,1
2,280,Al Ahly,Modern Sport,2025-12-15,20:00,Zed Club Stadium,1
2,281,Zed,Alexandria Union,2025-11-20,20:00,Air Defense Stadium,2
2,282,ENPPI,Zamalek,2025-12-30,20:00,Cairo Stadium,2
2,283,Talaea El Gaish,Masry,2025-09-15,17:00,Alexandria Stadium,2
2,284,Future,Zamalek,2026-01-13,20:00,Zed Club Stadium,2
2,285,Talaea El Gaish,Pharco,2026-01-10,20:00,Military Academy Stadium,1
2,286,El Dakhleya,Zed,2025-08-23,17:00,El Sekka El Hadeed Stadium,1
2,287,Smouha,Ismaily,2025-09-30,20:00,Petro Sport Stadium,2
2,288,Masry,Modern Sport,2025-07-30,20:00,Military Academy Stadium,1
2,289,Future,Pyramids,2025-10-21,17:00,Zed Club Stadium,2
2,290,Zed,Masry,2025-12-23,20:00,Al Salam Stadium,2
2,291,Smouha,ENPPI,2025-06-25,17:00,Military Academy Stadium,1
2,292,Alexandria Union,Ceramica,2025-08-27,17:00,Suez Stadium,2
2,293,Talaea El Gaish,El Dakhleya,2025-06-26,20:00,Alexandria Stadium,1
2,294,El Dakhleya,Alexandria Union,2025-12-08,20:00,Zed Club Stadium,2
2,295,Wadi Degla,El Gouna,2025-09-20,17:00,Al Salam Stadium,2
2,296,Zamalek,Ceramica,2025-06-26,17:00,Air Defense Stadium,1
2,297,Alexandria Union,El Gouna,2025-06-07,17:00,Zed Club Stadium,1
2,298,Alexandria Union,Zed,2026-01-02,20:00,Al Salam Stadium,1
2,299,Ceramica,Wadi Degla,2025-06-27,17:00,El Sekka El Hadeed Stadium,1
2,300,Masry,Pyramids,2025-08-11,20:00,Cairo Stadium,2
2,301,El Gouna,Zamalek,2025-10-12,20:00,Borg El Arab,2
2,302,National Bank,Ismaily,2025-08-23,17:00,Al Salam Stadium,2
2,303,Talaea El Gaish,Ismaily,2025-10-27,20:00,El Sekka El Hadeed Stadium,2
2,304,Zed,ENPPI,2025-09-22,20:00,El Sekka El Hadeed Stadium,2
2,305,Pyramids,Pharco,2026-01-18,17:00,Military Academy Stadium,1
2,306,Alexandria Union,Ismaily,2025-05-01,20:00,El Sekka El Hadeed Stadium,2
3,1,Pyramids,Zed,2025-09-16,17:00,Air Defense Stadium,1
3,2,Zed,Talaea El Gaish,2026-01-15,17:00,Petro Sport Stadium,2
3,3,Pharco,El Dakhleya,2026-01-19,17:00,El Sekka El Hadeed Stadium,2
3,4,Alexandria Union,Smouha,2025-08-09,20:00,El Sekka El Hadeed Stadium,2
3,5,Pyramids,El Dakhleya,2025-11-18,20:00,Petro Sport Stadium,1
3,6,Future,Talaea El Gaish,2025-06-19,17:00,Air Defense Stadium,1
3,7,Future,ENPPI,2025-10-01,20:00,Suez Stadium,1
3,8,Talaea El Gaish,El Gouna,2025-05-13,17:00,Petro Sport Stadium,1
3,9,Ismaily,Wadi Degla,2025-11-17,17:00,Air Defense Stadium,1
3,10,National Bank,Zed,2025-08-16,17:00,Al Salam Stadium,1
3,11,El Dakhleya,National Bank,2025-11-29,17:00,Cairo Stadium,2
3,12,Alexandria Union,National Bank,2025-06-02,20:00,Zed Club Stadium,2
3,13,National Bank,Alexandria Union,2025-09-12,20:00,El Sekka El Hadeed Stadium,1
3,14,Alexandria Union,Zamalek,2025-06-07,20:00,Military Academy Stadium,2
3,15,Masry,Pyramids,2025-08-02,20:00,Air Defense Stadium,2
3,16,National Bank,Future,2025-05-30,20:00,Cairo Stadium,2
3,17,Pharco,Pyramids,2025-08-02,20:00,Air Defense Stadium,2
3,18,Ismaily,Masry,2025-09-27,20:00,El Sekka El Hadeed Stadium,2
3,19,Talaea El Gaish,ENPPI,2025-05-11,17:00,Military Academy Stadium,2
3,20,Masry,Future,2025-08-14,17:00,El Sekka El Hadeed Stadium,1
3,21,ENPPI,Al Ahly,2025-06-23,20:00,Air Defense Stadium,2
3,22,Zamalek,ENPPI,2025-12-14,17:00,Suez Stadium,1
3,23,Alexandria Union,El Dakhleya,2025-07-28,20:00,Cairo Stadium,1
3,24,Masry,Modern Sport,2025-05-24,17:00,Suez Stadium,1
3,25,Wadi Degla,Masry,2026-01-24,20:00,Air Defense Stadium,2
3,26,Zamalek,Ceramica,2025-08-10,17:00,Cairo Stadium,1
3,27,Masry,El Gouna,2025-12-05,17:00,Alexandria Stadium,1
3,28,El Dakhleya,El Gouna,2026-01-06,17:00,Air Defense Stadium,1
3,29,Alexandria Union,Ceramica,2025-08-30,20:00,Al Salam Stadium,2
3,30,Ceramica,Pyramids,2025-10-11,20:00,Borg El Arab,2
3,31,El Gouna,Ceramica,2025-06-20,20:00,El Sekka El Hadeed Stadium,2
3,32,Wadi Degla,Modern Sport,2025-06-19,17:00,Al Salam Stadium,2
3,33,Pyramids,Smouha,2025-05-29,20:00,Air Defense Stadium,1
3,34,El Dakhleya,ENPPI,2025-06-27,20:00,Zed Club Stadium,2
3,35,Zamalek,Al Ahly,2026-01-31,17:00,Borg El Arab,2
3,36,Wadi Degla,Zed,2025-06-27,20:00,Cairo Stadium,2
3,37,Zamalek,Wadi Degla,2025-05-12,17:00,Air Defense Stadium,1
3,38,Ceramica,Ismaily,2025-10-21,17:00,Alexandria Stadium,2
3,39,Ismaily,National Bank,2026-01-09,17:00,Alexandria Stadium,1
3,40,Ceramica,Pharco,2025-10-20,20:00,Borg El Arab,1
3,41,Al Ahly,Alexandria Union,2025-11-18,17:00,Al Salam Stadium,1
3,42,Ismaily,El Dakhleya,2025-06-17,17:00,Air Defense Stadium,1
3,43,National Bank,Talaea El Gaish,2025-07-04,17:00,Alexandria Stadium,1
3,44,Zed,Al Ahly,2025-11-10,20:00,Suez Stadium,2
3,45,Pharco,Alexandria Union,2025-05-31,20:00,Cairo Stadium,2
3,46,Pharco,Smouha,2025-09-15,20:00,Military Academy Stadium,2
3,47,Zamalek,Masry,2025-08-14,20:00,Military Academy Stadium,1
3,48,National Bank,Smouha,2025-11-11,17:00,Alexandria Stadium,2
3,49,National Bank,Wadi Degla,2025-12-14,20:00,Cairo Stadium,1
3,50,Wadi Degla,Smouha,2025-06-29,20:00,Air Defense Stadium,2
3,51,Zed,El Gouna,2025-07-13,17:00,Suez Stadium,2
3,52,Alexandria Union,ENPPI,2026-01-16,17:00,Zed Club Stadium,2
3,53,El Gouna,Zed,2025-07-31,17:00,Petro Sport Stadium,1
3,54,Masry,Zamalek,2025-12-22,20:00,Borg El Arab,2
3,55,National Bank,Ismaily,2025-05-27,20:00,Al Salam Stadium,2
3,56,Ismaily,Al Ahly,2025-11-25,17:00,Alexandria Stadium,2
3,57,Pyramids,El Gouna,2025-08-11,20:00,Cairo Stadium,1
3,58,Ismaily,Smouha,2025-08-22,17:00,Al Salam Stadium,1
3,59,Al Ahly,Talaea El Gaish,2025-10-17,17:00,Suez Stadium,1
3,60,Smouha,Ismaily,2025-07-19,20:00,Military Academy Stadium,2
3,61,Al Ahly,Wadi Degla,2026-01-08,17:00,Alexandria Stadium,1
3,62,Smouha,Ceramica,2025-11-10,17:00,Zed Club Stadium,1
3,63,Zamalek,Pyramids,2025-08-10,20:00,Borg El Arab,1
3,64,Ceramica,Modern Sport,2026-01-19,20:00,Petro Sport Stadium,1
3,65,Modern Sport,Smouha,2025-08-24,17:00,Alexandria Stadium,2
3,66,Zed,Modern Sport,2025-05-25,20:00,Alexandria Stadium,1
3,67,National Bank,ENPPI,2025-09-09,20:00,El Sekka El Hadeed Stadium,2
3,68,ENPPI,Modern Sport,2025-12-15,20:00,Alexandria Stadium,1
3,69,El Gouna,Masry,2025-10-06,20:00,Air Defense Stadium,2
3,70,Talaea El Gaish,Ceramica,2026-01-05,20:00,El Sekka El Hadeed Stadium,2
3,71,Wadi Degla,Zamalek,2025-10-23,17:00,Military Academy Stadium,2
3,72,Ismaily,Zamalek,2025-10-17,17:00,Air Defense Stadium,2
3,73,Talaea El Gaish,Alexandria Union,2026-01-31,17:00,El Sekka El Hadeed Stadium,1
3,74,Modern Sport,Alexandria Union,2025-05-31,17:00,Borg El Arab,2
3,75,Masry,Talaea El Gaish,2025-08-15,20:00,Alexandria Stadium,1
3,76,Zamalek,El Dakhleya,2026-01-08,17:00,Al Salam Stadium,1
3,77,Pyramids,Talaea El Gaish,2025-12-07,17:00,Zed Club Stadium,1
3,78,Ismaily,Ceramica,2025-08-03,20:00,Air Defense Stadium,1
3,79,Future,Al Ahly,2025-12-12,17:00,Petro Sport Stadium,2
3,80,Al Ahly,El Dakhleya,2025-07-14,20:00,Military Academy Stadium,1
3,81,Pharco,El Gouna,2026-01-08,20:00,Zed Club Stadium,2
3,82,ENPPI,National Bank,2025-12-11,17:00,Military Academy Stadium,1
3,83,Ismaily,Zed,2025-05-15,20:00,Alexandria Stadium,1
3,84,El Dakhleya,Ceramica,2025-10-17,17:00,Air Defense Stadium,2
3,85,Alexandria Union,Zed,2025-05-21,17:00,Cairo Stadium,1
3,86,ENPPI,Pyramids,2025-08-23,20:00,Air Defense Stadium,2
3,87,Smouha,Pharco,2025-09-08,20:00,Suez Stadium,1
3,88,Modern Sport,Masry,2025-05-17,20:00,Petro Sport Stadium,2
3,89,ENPPI,Future,2025-07-23,17:00,Al Salam Stadium,2
3,90,Ceramica,Masry,2025-11-17,17:00,Al Salam Stadium,2
3,91,National Bank,Ceramica,2025-10-14,20:00,Air Defense Stadium,2
3,92,Modern Sport,El Dakhleya,2026-01-22,17:00,Cairo Stadium,2
